"","id","Data.source.citation","Class","Order","Family","Genus","Species","Sub.species","Authority","Common.Name","Location.of.population","Country.list","Region","Decimal.Latitude","Decimal.Longitude","Are.coordinates.for.specific.location.","system","biome","realm","Native","Alien","Invasive","Units","Sampling.method","Data.transformed","mu","lCI","uCI","sigma^2","tau^2","x0","Start","End"
"5228",13982,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","magnolia",NA,"(Wilson, 1811)","Magnolia warbler","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0216849215967407,-0.0312443950413058,-0.0121254481521756,0.000650396420483842,0.0150337186244474,0.775303851825831,1,37
"5229",13983,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","nigrescens",NA,"(Townsend, 1837)","Black-throated gray warbler","British Columbia","Canada","North America",56.159482,-125.441985,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00528459088260784,-0.0472685580993983,0.0366993763341826,0.0161700426920249,0.0084559559255286,0.262644794449133,1,37
"5230",13984,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pensylvanica",NA,"(Linnaeus, 1766)","Chestnut-sided warbler","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0258958566629339,0.00973132215762526,0.0420603911682425,0.00258462689488388,3.12868362949597e-19,-0.0158958566629586,1,39
"5231",13985,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pensylvanica",NA,"(Linnaeus, 1766)","Chestnut-sided warbler","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0200736319047959,0.00200584580392297,0.0381414180056688,0.00289802794703953,0.0166427955231159,0.0475920485838585,1,39
"5232",13986,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pensylvanica",NA,"(Linnaeus, 1766)","Chestnut-sided warbler","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00962084682757332,-0.0387312962056235,0.0194896025504768,0.00792831455858481,0.0165601275865193,0.895591371569038,1,39
"5233",13987,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pensylvanica",NA,"(Linnaeus, 1766)","Chestnut-sided warbler","Ontario","Canada","North America",51.433288,-87.125633,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0253704870962538,-0.0373943204281154,-0.0133466537643921,0.00134762199270615,0.00309324821061229,0.987386336465979,1,39
"5234",13988,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pensylvanica",NA,"(Linnaeus, 1766)","Chestnut-sided warbler","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0162028531945761,-0.0372944202740045,0.00488871388485235,0.00389055824968222,0.0274163326520845,0.905671517288585,1,39
"5235",13989,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pensylvanica",NA,"(Linnaeus, 1766)","Chestnut-sided warbler","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0123055335708478,4.50328382150377e-05,0.0245660343034806,0.00110877697038303,0.0205456287119944,0.0236848001239664,1,37
"5236",13990,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","petechia",NA,"(Linnaeus, 1766)","Yellow warbler","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.017166865830543,-0.0218344415564225,-0.0124992901046636,3.51550372396099e-09,0.0202455497026634,0.798775517308829,1,35
"5237",13991,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","petechia",NA,"(Linnaeus, 1766)","Yellow warbler","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0159155328526831,-0.0511459939384905,0.0193149282331243,0.0102771162441104,0.0235962700909911,0.726420212804006,1,35
"5238",13992,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","petechia",NA,"(Linnaeus, 1766)","Yellow warbler","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0157894736842567,-0.0551545460245099,0.0235755986559966,0.015328284822312,1.7174247087242e-13,1.00078947368474,1,39
"5239",13993,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","petechia",NA,"(Linnaeus, 1766)","Yellow warbler","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0113981762918202,-0.0624680759985335,0.085264428582174,0.0497104885879762,9.46301862157768e-13,0.312431610941892,1,36
"5240",13994,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pinus",NA,"(Linnaeus, 1766)","Pine warbler","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0167155687950587,-0.00119182345407349,0.0346229610441909,3.58843410791746e-09,0.0555102355327438,0.382299626617859,1,20
"5241",13995,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pinus",NA,"(Linnaeus, 1766)","Pine warbler","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.02631578947281,0.0150979667616216,0.0375336121839984,0.00124476852407822,1.62211486331592e-12,-0.0143626645045568,1,39
"5242",13996,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","pinus",NA,"(Linnaeus, 1766)","Pine warbler","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0263157894853663,0.0204970364793626,0.03213454249137,0.0003349124551594,4.77255999636341e-12,-0.00438261543197092,1,39
"5243",13997,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0293016587542321,-0.0477996585310212,-0.0108036589774431,0.00298556007489773,0.000891162570687901,1.00031527836987,1,35
"5244",13998,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","British Columbia","Canada","North America",56.159482,-125.441985,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0233506300965533,-0.0391273884219882,-0.0075738717711183,0.0024621074353985,1.08952819694903e-13,1.03335063009036,1,39
"5245",13999,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0294117614741868,-0.058551552440193,-0.000271970508180626,0.00751518422042288,2.19168769735022e-09,0.611237492754787,1,35
"5246",14000,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0263157893375833,-0.0379761189494216,-0.014655459725745,0.00134490964054385,8.82430183971806e-11,0.911433157335651,1,39
"5247",14001,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0294117647055799,-0.0359227241198278,-0.022900805291332,0.000375194748218749,1.69491678622354e-13,0.964164239941348,1,35
"5248",14002,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0288683534062339,-0.034003904680632,-0.0237328021318358,0.00020285286246828,0.00145705227223063,0.986675030971188,1,35
"5249",14003,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0263060575364372,-0.0414742580888277,-0.0111378569840468,0.00227151857239144,8.46794290019279e-05,1.00948616680109,1,39
"5250",14004,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0256864346452996,-0.0365091958192689,-0.0148636734713304,0.00114213139615964,0.000392829072671477,0.98116186416639,1,39
"5251",14005,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","striata",NA,"(Forster, 1772)","Blackpoll warbler","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0280504501047395,-0.0428386766556983,-0.0132622235537807,0.00192418565394127,0.00184553424995582,0.997728004184939,1,36
"5252",14006,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","tigrina",NA,"(Gmelin, 1789)","Cape may warbler","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0294117647060806,0.0222839804424227,0.0365395489697384,0.000449651313808223,9.68591611164833e-12,-0.00877346723813524,1,35
"5253",14007,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","tigrina",NA,"(Gmelin, 1789)","Cape may warbler","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0258765809191898,0.0170926745368845,0.0346604873014951,0.000734883377060142,0.000883888407999562,-0.000576643853107399,1,39
"5254",14008,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","tigrina",NA,"(Gmelin, 1789)","Cape may warbler","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00692041411958707,-0.13005472298034,0.116213894741166,0.0670957373746567,3.5799693661478e-09,0.154175314357215,1,18
"5255",14009,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","tigrina",NA,"(Gmelin, 1789)","Cape may warbler","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.00258979920649638,-0.0252533083029346,0.0304329067159274,0.00629063520400974,0.0518355501506967,0.288801357190704,1,37
"5256",14010,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","townsendi",NA,"(Townsend, 1837)","Townsend's warbler","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0292282145138468,0.0187865792414883,0.0396698497862052,0.000894946506713985,0.00025743612958162,0.00378053350807484,1,33
"5257",14011,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","townsendi",NA,"(Townsend, 1837)","Townsend's warbler","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0309506435665864,-0.00868882569681476,0.0705901128299875,0.0100560801424834,0.0121380055297922,0.0622800040884058,1,27
"5258",14012,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","virens",NA,"(Gmelin, 1789)","Black-throated green warbler","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0321631878557945,-0.0518728720479464,-0.0124535036636426,0.00313479310172378,1.29017586312162e-14,1.02745730550268,1,32
"5259",14013,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","virens",NA,"(Gmelin, 1789)","Black-throated green warbler","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0258442339615405,-0.0330089472963518,-0.0186795206267293,0.000493700393091268,0.000396839948204832,1.00551899615606,1,39
"5260",14014,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","virens",NA,"(Gmelin, 1789)","Black-throated green warbler","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0197563642042792,-0.040228544233098,0.0797412726416564,0.0355922509186641,4.24414547050635e-23,0.260273309386174,1,39
"5261",14015,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","virens",NA,"(Gmelin, 1789)","Black-throated green warbler","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.02163461078406,-0.11397374355955,0.0707045219914302,0.0710246985608888,5.05782806839333e-08,0.762403583066994,1,33
"5262",14016,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","virens",NA,"(Gmelin, 1789)","Black-throated green warbler","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0185946460229002,-0.0462672541989717,0.00907796215317126,0.00741625991666695,0.00412229463464481,0.938662453390984,1,39
"5263",14017,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","virens",NA,"(Gmelin, 1789)","Black-throated green warbler","Ontario","Canada","North America",51.433288,-87.125633,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0173008653607316,-0.0036860021266427,0.0382877328481059,0.00419074283729638,0.00523217986451702,0.0538875521300992,1,39
"5264",14018,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","virens",NA,"(Gmelin, 1789)","Black-throated green warbler","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0240471869354255,-0.00198620813422441,0.0500805820050755,0.00670398558814193,4.88652347881489e-12,-0.0140471869320178,1,39
"5265",14019,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Dendroica","virens",NA,"(Gmelin, 1789)","Black-throated green warbler","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0184141047666083,0.0145375071635857,0.0222907023696309,3.5411948921217e-10,0.0165004049060193,0.0239368063485767,1,37
"5266",14020,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0152602858526379,-0.0234195880285504,-0.00710098367672549,0.00045330421025698,0.0132670676439084,0.576533145941146,1,37
"5267",14021,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","British Columbia","Canada","North America",56.159482,-125.441985,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.00273126885121416,-0.0438048173387046,0.0492673550411329,0.0196612080079276,0.0172327174148575,0.318722473678843,1,37
"5268",14022,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0255773372662136,-0.0342081938645303,-0.0169464806678969,0.00069311571487447,0.00166309984869144,1.00140110057266,1,39
"5269",14023,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0255893563304052,-0.0504663657674772,-0.000712346893333129,0.00608506847295519,0.000769112253547106,0.984379094899,1,39
"5270",14024,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0312499998094877,-0.0399418414412401,-0.0225581581777353,0.000629305378227627,3.9348651233404e-11,0.921249998845528,1,33
"5271",14025,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0262680294201929,-0.0426029227145939,-0.00993313612579198,0.00263939298201263,2.47831094553992e-34,0.959135543031813,1,39
"5272",14026,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","Ontario","Canada","North America",51.433288,-87.125633,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0262461709830131,-0.0327636177994899,-0.0197287241665362,0.000420171359384882,6.23434781955017e-26,0.996563631300472,1,39
"5273",14027,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0263235775785552,-0.0382333084265137,-0.0144138467305967,0.00139763086153675,0.000110246446066452,1.00884958921276,1,39
"5274",14028,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Icteridae","Dolichonyx","oryzivorus",NA,"(Linnaeus, 1758)","Bobolink","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00424200415072974,-0.0385820021788825,0.0300979938774231,0.0111184877140533,0.0186909569669027,0.863450711529049,1,39
"5275",14029,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Piciformes","Picidae","Hylatomus","pileatus",NA,"(Linnaeus, 1758)","Pileated woodpecker","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0277777777777772,0.0191412251096135,0.036414330445941,0.000698990397656757,2.74706332473624e-15,0.00547803617562804,1,37
